ts,equity
21417660,999400
21422440,999400
21425615,999400
21429054,999400
21432510,999400
21437493,999400
21442198,999400
21446801,999387
21450733,999387
21453955,999387
21458725,999387
21463144,999387
21466567,999387
21473330,999387
21475950,999387
21480123,999387
21483367,999386
21487820,999386
21491131,999386
21495163,999386
21498832,999386
21502072,999386
21506533,999386
21509618,999380
21514798,999380
21518555,999374
21523803,999374
21527966,999374
21532418,999374
21535363,999374
21539948,999374
21544955,999374
21549324,999374
21552650,999374
21554790,999374
21558925,999367
21563663,999360
21567132,999360
21571384,999360
21575942,999360
21580368,999360
21585432,999360
21589225,999360
21593132,999360
21596286,999360
21599064,999360
21601926,999348
21606001,999348
21608501,999348
21611490,999348
21615333,999348
21618371,999348
21620595,999348
21624603,999348
21626786,999348
21631326,999348
21636289,999348
21639553,999348
21643978,999348
21647254,999348
21650064,999348
21652482,999348
21656574,999348
21659228,999348
21664196,999348
21668508,999348
21671460,999348
21674311,999348
21678294,999348
21681035,999348
21683275,999348
21687469,999348
21692635,999348
21695203,999348
21699859,999348
21704336,999347
21707530,999347
21710097,999347
21713560,999347
21716825,999347
21721081,999347
21725361,999347
21727665,999336
21733269,999336
21738336,999336
21741451,999336
21745884,999336
21749273,999336
21753775,999336
21757272,999336
21761805,999336
21764686,999336
21768259,999335
21772100,999335
21776227,999335
21778720,999335
21782704,999335
21787778,999335
21792468,999335
21795367,999335
21799202,999335
21802389,999335
21806112,999335
21810072,999335
21812978,999335
21818157,999335
21821079,999335
21824516,999335
21828288,999335
21830610,999335
21834620,999335
21838513,999335
21841781,999335
21845988,999335
21849323,999335
21854085,999335
21857046,999335
21861416,999335
21866394,999335
21870360,999335
21875151,999335
21878299,999335
21883289,999335
21888009,999335
21892227,999335
21897721,999335
21901751,999335
21903746,999335
21907425,999335
21912376,999335
21915401,999335
21919392,999335
21922360,999335
21926824,999335
21929868,999335
21934103,999335
21937325,999335
21941926,999335
21945392,999335
21950462,999335
21953313,999335
21957755,999335
21962668,999340
21967471,999344
21970447,999344
21975459,999344
21978923,999344
21985725,999344
21988286,999344
